age,id_number,phone,children,seniority_months,net_salary,other_income,household_income,fixed_expenses,existing_loans,existing_loan_amount_remaining,existing_loan_monthly,account_number,savings,assets_value,credit_amount,credit_duration_months,dti,risk_score,default,dti_risk,score_group_Bon,score_group_Moyen,score_group_Risque élevé,score_group_Très risqué,credit_type_encoded,contract_type_encoded
73,10001818,246130759,2,110,2136,0,2136,1022,True,2996,46,2519736654758783,2619,21789,116862,331,0.1868246263168018,0.4420173420165638,0,0,False,True,False,False,,1.0
68,10001819,226782477,3,21,2495,0,2495,391,False,0,0,7105392590677185,27604,0,5260,9,0.2342462703184146,0.267205522155422,0,0,True,False,False,False,,3.0
71,10001820,268843284,2,42,1698,0,1698,1617,False,0,0,3601743040256004,11776,103769,2327,38,0.036064100179778,0.1572701630401091,0,0,False,False,False,False,,1.0
52,10001821,211101134,0,246,935,0,935,728,False,0,0,1316677527071279,11191,0,12254,14,0.9361344537815126,0.6586095664481437,1,1,False,False,False,True,,2.0
57,10001822,241247296,1,26,1596,0,1596,521,False,0,0,7176350642729904,18345,109445,9883,27,0.2293465144342337,0.2907047711872273,0,0,True,False,False,False,,
38,10001823,222106034,3,37,651,0,651,552,False,0,0,3881767622702543,1767,92039,1819,23,0.1214853402791691,0.3316072520280093,1,0,True,False,False,False,,
73,10001824,230224423,0,168,2727,0,2727,625,False,0,0,1639158464725604,1583,0,61867,287,0.0790482067951278,0.2608803739529262,0,0,True,False,False,False,,1.0
31,10001825,211976335,3,43,1490,0,1490,581,False,0,0,6782036906155026,6063,123638,5555,43,0.0867020446386764,0.0931707507413766,0,0,False,False,False,False,,1.0
27,10001826,276247126,0,237,3000,0,3000,448,False,0,0,1340973122066766,4106,82458,3104,33,0.0313535353535353,0.0349414141414141,0,0,False,False,False,False,,1.0
50,10001827,239150491,0,316,419,533,952,548,False,0,0,5405324216943532,451,0,5921,28,0.2221263505402161,0.5099637372679569,0,0,False,False,True,False,,
48,10001828,255890766,0,6,742,0,742,227,False,0,0,8617805813805732,3037,5560,197266,155,1.7152073732718895,1.0,1,1,False,False,False,True,,3.0
32,10001829,266404064,0,32,2224,0,2224,1101,False,0,0,1367886455526151,219,59569,93862,293,0.1440414221523804,0.4814080248399211,0,0,False,True,False,False,,3.0
54,10001830,251819114,2,15,519,0,519,1381,True,127,20,705570529508687,1061,15732,12949,28,0.9296036333608588,1.0,1,1,False,False,False,True,,
39,10001831,276893545,1,225,2006,0,2006,1635,True,24126,463,4412359989625869,2018,12350,2422,46,0.2570549221899519,0.3585098268867607,1,0,False,True,False,False,,1.0
49,10001832,259848072,1,213,2544,0,2544,948,False,0,0,2635600625515179,2794,20460,6590,15,0.1726939203354297,0.2401915156841471,0,0,True,False,False,False,,1.0
35,10001833,272234675,2,160,1967,0,1967,481,True,17923,221,7519378495312734,3242,87522,1800,57,0.1284082091349369,0.1880435073448746,0,0,False,False,False,False,,1.0
69,10001834,214259684,0,136,1361,0,1361,406,False,0,0,4580197621346164,1964,5658,5654,36,0.1153971752796146,0.2214447257427824,0,0,True,False,False,False,,1.0
70,10001835,254325223,0,182,1745,0,1745,415,True,20014,769,6152653222470810,36,187134,5867,32,0.5457557306590258,0.5527486508341097,1,1,False,False,True,False,,1.0
61,10001836,220767361,0,21,917,0,917,548,False,0,0,1481297198840894,17521,155519,10003,41,0.2660584621113386,0.3460635157060404,0,0,True,False,False,False,,3.0
36,10001837,229607576,0,107,3129,0,3129,764,True,13504,114,3748126817930080,19404,0,26451,40,0.247770853307766,0.2890224374285868,0,0,True,False,False,False,,1.0
38,10001838,217521339,0,107,3164,0,3164,936,True,22658,596,5889905808140334,297,0,26178,33,0.439087461211355,0.5177402001134596,1,0,False,False,True,False,,1.0
32,10001839,245769504,1,286,763,0,763,1628,False,0,0,508105635869902,83,0,2809,46,0.0800330503162573,0.696158171456475,1,0,False,False,False,True,,2.0
34,10001840,262669959,0,27,2548,0,2548,1147,True,10690,106,1311669460212467,4315,0,854,30,0.0527734170591313,0.1886329147043433,0,0,False,False,False,False,,1.0
57,10001841,219581091,0,19,1472,0,1472,1912,False,0,0,6428125983620749,280,18043,7997,27,0.2012127616747182,0.618320310754017,1,0,False,False,True,False,,
45,10001842,282905989,0,36,3367,0,3367,411,True,3118,72,8849591260920331,25683,89535,1849,36,0.0366382866382866,0.1329653829653829,0,0,False,False,False,False,,1.0
63,10001843,273102032,1,20,3258,0,3258,722,False,0,0,4656571665781304,402,14721,3186,36,0.0271639042357274,0.3688793273317419,0,0,False,True,False,False,,3.0
47,10001844,234374441,0,46,1065,0,1065,1367,False,0,0,9950438964164508,4030,0,7150,26,0.2582159624413145,0.5331100873642546,1,0,False,False,True,False,,
47,10001845,235795612,1,152,1789,0,1789,563,False,0,0,6295322307248764,4420,68001,3221,44,0.0409192540271355,0.0635728441485847,0,0,False,False,False,False,,1.0
45,10001846,243565097,3,2,788,0,788,555,False,0,0,1261395574586180,787,90860,4530,9,0.6387478849407783,0.6764078937688516,1,1,False,False,False,True,,3.0
40,10001847,261214452,0,39,822,13,835,1303,False,0,0,5839340835442788,97,0,14879,44,0.4049809471965161,0.7447604717251713,1,0,False,False,False,True,,
64,10001848,211693222,0,39,1490,0,1490,780,False,0,0,5988192069656932,4922,108303,9500,83,0.0768173364599336,0.3556402782164699,0,0,False,True,False,False,,3.0
42,10001849,226369402,2,96,1046,0,1046,342,False,0,0,5962762236831275,15353,56287,8634,24,0.3439292543021032,0.1866156787762906,0,0,False,False,False,False,,1.0
29,10001850,243415162,0,77,2263,0,2263,1041,False,0,0,3418399557802280,1352,0,9964,27,0.1630742541038608,0.3070960549120166,0,0,True,False,False,False,,1.0
25,10001851,261646699,2,283,4334,0,4334,1190,False,0,0,1771062945026944,2262,85569,22786,60,0.0876249807721888,0.4063825384993145,1,0,False,True,False,False,,
66,10001852,269453211,0,14,1102,191,1293,1606,False,0,0,7353414391032318,1645,0,3435,70,0.037951607557176,0.4557406747869947,0,0,False,True,False,False,,
47,10001853,243173547,0,145,1270,0,1270,224,True,4236,69,6679066747720110,729,14256,13670,44,0.2989620615604867,0.4353766064118399,0,0,False,True,False,False,,1.0
54,10001854,214497675,2,83,2185,246,2431,643,True,21927,1827,4083843782601877,31778,0,31950,32,1.162253187988482,0.6056592142500805,1,1,False,False,True,False,,1.0
34,10001855,236733470,2,204,2498,0,2498,378,True,6700,446,7953342253939224,932,18305,5539,53,0.2203800776470233,0.3772039801993492,0,0,False,True,False,False,,1.0
65,10001856,271852177,2,22,2593,571,3164,116,False,0,0,2577727745750218,1326,138552,57604,115,0.1583136371131754,0.264221055699907,0,0,True,False,False,False,,1.0
52,10001857,222611138,2,223,890,0,890,1208,False,0,0,8521148460363839,194,0,82818,330,0.2819816138917262,0.5159196596449466,1,0,False,False,True,False,,1.0
35,10001858,279946108,0,234,2106,0,2106,1660,True,6778,150,6878842047598358,379,0,28764,75,0.2533333333333333,0.5169318046870628,1,0,False,False,True,False,,1.0
53,10001859,299390064,0,89,2408,0,2408,559,False,0,0,9477069392853202,775,0,19185,45,0.1770487264673311,0.2975621116945853,0,0,True,False,False,False,,1.0
63,10001860,237977300,2,143,2050,881,2931,1864,False,0,0,5461679467781898,1408,11650,500,74,0.0023052735437587,0.0963161728770735,0,0,False,False,False,False,,1.0
67,10001861,273461570,1,18,0,0,0,533,True,8975,236,6361395945921185,28487,84490,102942,99,1275.8181818181818,1.0,1,1,False,False,False,True,,
71,10001862,262227199,1,215,2078,0,2078,836,False,0,0,7235019473779626,190,153164,10293,45,0.1100737888995829,0.3006845318069046,0,0,True,False,False,False,,1.0
49,10001863,251890609,1,163,2827,0,2827,1252,False,0,0,3896549977917822,1427,0,11271,33,0.1208155127504261,0.2894376750757657,0,0,True,False,False,False,,1.0
41,10001864,253360807,0,163,1742,31,1773,1432,False,0,0,81001428669062,8171,0,25912,78,0.1873689386379742,0.3330332967575587,0,0,True,False,False,False,,1.0
38,10001865,231288466,1,24,465,0,465,1459,True,2685,22,5157595149096710,2691,14044,730,53,0.0769324406573341,0.7514181375532563,1,0,False,False,False,True,,
53,10001866,294444996,0,344,1659,0,1659,474,False,0,0,8004587242274966,24330,31190,12252,64,0.1153933092224231,0.2390144665461121,0,0,True,False,False,False,,2.0
61,10001867,215662097,0,330,1020,0,1020,214,False,0,0,5294830517197251,23778,26492,15433,80,0.1891299019607843,0.2571225490196078,0,0,True,False,False,False,,2.0
46,10001868,283763371,1,132,2289,0,2289,842,False,0,0,2343353675777734,2034,178516,3639,37,0.0429669512238319,0.1606054718898755,0,0,False,False,False,False,,1.0
47,10001869,279917538,0,450,354,435,789,1288,True,25340,212,2658750310497914,26082,74791,3563,31,0.4143668997097183,0.6606136800359785,1,0,False,False,False,True,,2.0
58,10001870,226393556,0,107,1357,1263,2620,462,False,0,0,771280619907466,690,0,6494,31,0.0799556759418862,0.2371855388921715,0,0,True,False,False,False,,1.0
61,10001871,243999060,0,101,3951,0,3951,1219,False,0,0,6974721712435668,2220,7237,27946,78,0.0906813594740701,0.2666647516348337,0,0,True,False,False,False,,1.0
31,10001872,274589542,0,35,2758,0,2758,890,False,0,0,3032536952558767,1397,194037,16240,54,0.1090430532054897,0.424818488149964,1,0,False,True,False,False,,3.0
29,10001873,295700705,2,307,1289,181,1470,1324,False,0,0,3507810728394764,618,0,500,46,0.0073942620526471,0.2880597456373853,0,0,True,False,False,False,,2.0
34,10001874,250106013,2,101,185,0,185,289,True,1652,28,6126149936319627,1630,0,8210,41,1.2337508239947264,1.0,1,1,False,False,False,True,,2.0
31,10001875,236672234,0,6,34,0,34,743,False,0,0,5644390951956630,2369,0,60338,276,6.429880647911339,1.0,1,1,False,False,False,True,,
48,10001876,258375646,1,6,20,0,20,723,False,0,0,636210516407870,3725,83806,2264,14,8.085714285714285,1.0,1,1,False,False,False,True,,
31,10001877,216991067,1,160,1101,0,1101,487,True,3884,46,4811353739652729,31043,0,34103,72,0.4719825411242305,0.3730927637844995,0,0,False,True,False,False,,1.0
73,10001878,299482259,0,15,1891,0,1891,352,True,33193,1580,5986777055489907,705,3192,8658,75,0.896583818085669,0.6702716262425288,1,1,False,False,False,True,,1.0
67,10001879,239231043,0,102,2824,0,2824,504,False,0,0,1299699154827002,881,0,1633,13,0.044481368489867,0.1367295483078715,0,0,False,False,False,False,,1.0
40,10001880,225157001,0,42,384,0,384,1794,True,26811,744,9331326893746021,15265,0,15582,61,2.6027151639344264,1.0,1,1,False,False,False,True,,
30,10001881,241670798,3,188,1951,0,1951,570,False,0,0,3688415771291842,4187,17938,4728,33,0.073435534224873,0.0961202875947162,0,0,False,False,False,False,,1.0
34,10001882,294947603,2,6,546,0,546,1067,False,0,0,5195617655892235,3866,16778,4517,40,0.2068223443223443,0.5547231343247279,1,0,False,False,True,False,,
54,10001883,268272190,0,139,2922,694,3616,133,False,0,0,5285870630228293,12714,2005,6870,73,0.0260258819250818,0.0159274987877318,0,0,False,False,False,False,,1.0
56,10001884,253555463,1,11,2914,0,2914,393,True,3032,54,3528789715359647,2615,7323,4868,42,0.0583063699055462,0.3861382190244892,0,0,False,True,False,False,,1.0
44,10001885,212022353,1,82,2329,0,2329,281,False,0,0,2684746455072831,1035,125317,5108,55,0.0398766540458253,0.1935318225378501,0,0,False,False,False,False,,1.0
71,10001886,232462726,0,181,3222,0,3222,354,False,0,0,185088087564505,2848,34273,7704,17,0.1406506736772921,0.1988146943346961,0,0,False,False,False,False,,1.0
71,10001887,247057520,0,12,508,0,508,182,True,22573,644,8105801088679744,2510,31917,34907,28,3.7218082114735656,1.0,1,1,False,False,False,True,,
50,10001888,288476684,1,7,3597,0,3597,620,True,18796,284,7619378866364653,22399,94763,4205,25,0.1257158743397275,0.3261412288017792,0,0,True,False,False,False,,1.0
31,10001889,226059096,2,216,1715,0,1715,449,True,3851,36,3347749633792262,7278,18852,32360,75,0.2725753158406219,0.4033211947613939,0,0,False,True,False,False,,1.0
33,10001890,263124490,1,56,625,0,625,1397,False,0,0,8191502374387345,748,11533,19769,77,0.4107844155844155,0.6920267454952735,1,0,False,False,False,True,,1.0
50,10001891,242626898,0,194,1189,551,1740,1347,False,0,0,521940504726097,8796,0,41415,62,0.3838987764182425,0.4272038625751834,0,0,False,True,False,False,,1.0
27,10001892,211198544,0,152,1118,0,1118,729,False,0,0,9629145977366098,23050,0,2097,44,0.0426288827451618,0.1148601398601398,0,0,False,False,False,False,,1.0
75,10001893,215636254,0,126,1607,193,1800,1600,False,0,0,5919817473665397,15552,61637,1754,41,0.0237669376693766,0.142840108401084,0,0,False,False,False,False,,1.0
66,10001894,287990837,0,37,1264,0,1264,419,True,11137,445,8858748955713198,2408,0,5814,61,0.4274616102925918,0.5878874530354821,1,0,False,False,True,False,,
37,10001895,273789750,0,7,1840,0,1840,498,False,0,0,4449616395257477,1251,24692,1339,75,0.0097028985507246,0.2077625675967986,0,0,True,False,False,False,,1.0
63,10001896,290022258,0,56,1116,0,1116,784,True,6356,75,7437212384877561,1038,58502,9582,48,0.2460797491039426,0.4821448815236958,1,0,False,True,False,False,,1.0
52,10001897,230802666,0,26,580,0,580,1932,False,0,0,9189875579832290,540,0,6058,24,0.4352011494252873,1.0,1,0,False,False,False,True,,3.0
43,10001898,259848284,0,75,2153,0,2153,1277,False,0,0,59054517365854,2130,132827,16400,40,0.1904319554110543,0.3391676368220725,0,0,True,False,False,False,,1.0
39,10001899,222009789,1,25,3419,0,3419,851,False,0,0,591934424627123,2750,76847,56761,190,0.0873770416095811,0.2625967137960854,0,0,True,False,False,False,,1.0
43,10001900,243382936,0,23,1754,0,1754,739,False,0,0,9330653353597598,7477,0,5512,39,0.080577727099962,0.2454294944887875,0,0,True,False,False,False,,3.0
71,10001901,231165928,0,59,2955,0,2955,994,False,0,0,962821960878757,1324,0,4508,40,0.0381387478849407,0.206985361482337,0,0,True,False,False,False,,1.0
40,10001902,277098020,2,134,2282,0,2282,323,False,0,0,8827376309773983,2752,14574,9497,30,0.1387233420975752,0.3687716709214487,0,0,False,True,False,False,,
71,10001903,222267708,0,28,531,0,531,676,False,0,0,6660979785500445,3288,0,24726,50,0.9312994350282484,0.8868858150209326,1,1,False,False,False,True,,3.0
25,10001904,293033107,1,163,1340,0,1340,1467,True,4057,156,729629010793226,2541,23370,7719,30,0.3084328358208955,0.6717605366947644,1,0,False,False,False,True,,2.0
58,10001905,255422244,0,10,130,764,894,1315,False,0,0,5278254630594156,2644,46113,6899,33,0.2338485526404989,0.5875393237893968,1,0,False,False,True,False,,
43,10001906,293903841,0,141,1866,0,1866,1060,False,0,0,7117753987245819,2457,13396,2408,33,0.0391048751177368,0.1008509532625288,0,0,False,False,False,False,,1.0
26,10001907,218060088,0,62,1621,0,1621,599,False,0,0,8708840755380536,2283,0,31103,58,0.3308196302835627,0.373076815849421,0,0,False,True,False,False,,1.0
50,10001908,218022882,0,183,2117,0,2117,581,False,0,0,5972683950705130,2181,20682,1288,57,0.0106738267492065,0.0454362760941086,0,0,False,False,False,False,,1.0
69,10001909,257716774,2,182,2001,0,2001,375,False,0,0,6967212815683870,2607,123387,1361,20,0.034007996001999,0.0417141429285357,0,0,False,False,False,False,,1.0
41,10001910,296513378,0,115,947,0,947,736,False,0,0,2785379821492413,227,0,1566,7,0.2362347262030472,0.5321000009338018,1,0,False,False,True,False,,2.0
30,10001911,230658582,1,472,989,0,989,353,False,0,0,7173063908583068,1093,0,32435,32,1.0248672901921132,0.8067464189572784,1,1,False,False,False,True,,2.0
35,10001912,281988124,0,21,1787,0,1787,1714,False,0,0,4836816723866560,3495,11891,17500,47,0.2083606186524425,0.5372760845001396,1,0,False,False,True,False,,3.0
26,10001913,224413864,0,36,1406,0,1406,1395,True,4004,154,6775595735410577,465,11704,119473,350,0.3523125381020118,0.7389730612383495,1,0,False,False,False,True,,3.0
50,10001914,226888275,3,76,2061,0,2061,1246,False,0,0,2504025898810855,910,3673,10075,28,0.1745858459832258,0.3424557490059673,1,0,True,False,False,False,,1.0
65,10001915,275477163,1,5,2994,0,2994,366,False,0,0,8723578457208024,16064,14703,20967,77,0.0909481300262863,0.2514919650367195,0,0,True,False,False,False,,3.0
64,10001916,241229060,0,314,1515,324,1839,900,False,0,0,1041507493166081,864,68689,40092,77,0.2831295947119764,0.5323513202506065,0,0,False,False,True,False,,2.0
67,10001917,252512063,1,29,1251,1378,2629,1370,False,0,0,6115566134047500,3650,10174,8033,43,0.0710589400868665,0.365726350578046,0,0,False,True,False,False,,3.0
40,10001918,284940527,0,21,2285,0,2285,1104,False,0,0,458408922706990,1134,0,5610,16,0.1534463894967177,0.293430601112928,0,0,True,False,False,False,,1.0
42,10001919,296522918,0,78,1834,0,1834,514,True,4423,83,6494935658036383,2304,0,7710,8,0.5707470010905126,0.6605792727380209,1,1,False,False,False,True,,
45,10001920,256616197,2,127,2263,1980,4243,1466,False,0,0,6472245581708335,1152,11503,7544,24,0.0740828030481577,0.2509228797222166,0,0,True,False,False,False,,1.0
25,10001921,268883853,1,2,1585,0,1585,555,False,0,0,1424496639000453,1522,0,18256,72,0.1599719593410445,0.449839386132733,0,0,False,True,False,False,,3.0
43,10001922,235899364,1,25,1661,0,1661,1816,False,0,0,9804886725140961,1767,12256,7579,52,0.0877483443708609,0.5024742382676297,1,0,False,False,True,False,,3.0
63,10001923,212865928,2,228,1998,0,1998,1145,True,26475,882,7099873170981668,540,0,76108,192,0.6398377544210877,0.6404770452675979,1,1,False,False,True,False,,1.0
58,10001924,260703288,0,114,1062,1138,2200,1007,False,0,0,8130384691281501,1828,0,4517,276,0.0074390645586297,0.3407139553336937,0,0,True,False,False,False,,
30,10001925,258072427,0,49,506,0,506,1338,False,0,0,6454662573125361,3938,23245,5390,8,1.3315217391304348,1.0,1,1,False,False,False,True,,
39,10001926,228083446,1,210,811,0,811,1040,False,0,0,2769876229579474,1031,15776,21266,30,0.8740649404027949,0.7322853205069223,1,1,False,False,False,True,,1.0
31,10001927,243647879,0,59,1047,0,1047,302,False,0,0,5080989717331571,3000,38960,8498,29,0.2798801172479663,0.4346219817743833,1,0,False,True,False,False,,
72,10001928,215300062,2,18,1937,0,1937,1727,True,28837,384,6042614471650441,2211,7160,1693,30,0.2273791085871623,0.4746893822061607,0,0,False,True,False,False,,3.0
71,10001929,275136149,0,237,4213,0,4213,1050,False,0,0,5264458296945419,1261,0,4630,24,0.0457908062346704,0.3512415291131266,0,0,False,True,False,False,,
72,10001930,268720256,1,27,102,0,102,1197,True,15334,212,1378049876209383,2529,20110,9673,47,4.096161869002921,1.0,1,1,False,False,False,True,,
63,10001931,285031037,1,12,1317,86,1403,749,False,0,0,7396524276074146,664,3433,500,49,0.007273044641948,0.2329876212780194,0,0,True,False,False,False,,3.0
46,10001932,249555923,0,419,1566,0,1566,1232,False,0,0,4402613534255561,251,0,8705,8,0.6948435504469987,0.7401789447186201,1,1,False,False,False,True,,2.0
33,10001933,282844534,0,91,2487,0,2487,138,False,0,0,8326213841551095,21738,82237,22082,83,0.1069755499682687,0.0542380765141174,0,0,False,False,False,False,,1.0
29,10001934,275779034,0,172,3505,0,3505,1065,False,0,0,4252750568808482,3506,0,28891,48,0.1717249167855444,0.2899980187583003,0,0,True,False,False,False,,1.0
